project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1320,Project PAIM-1320 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHAI,Uttar Pradesh,3147.66,3522.38,3128.39,80.8,2019-02-01,2022-03-17,2023-10-05,2023-03-12,27,11.9,1
PAIM-1335,Project PAIM-1335 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Andhra Pradesh,6401.41,6972.19,6658.57,87.5,2020-06-01,2022-06-21,2023-01-17,2023-03-18,10,10.7,1
PAIM-1384,Project PAIM-1384 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Odisha,3033.62,3543.12,2868.18,74.2,2017-10-01,2019-08-22,2019-12-25,2023-03-04,6,16.8,1
PAIM-1389,Project PAIM-1389 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Haryana,3558.78,3558.78,2759.1,87.3,2019-02-01,2023-10-08,2023-10-08,2023-03-12,0,0.0,0
PAIM-1397,Project PAIM-1397 - Metro Line Phase II,Coal,Ministry of Coal,GAIL,Odisha,772.16,830.8,228.86,26.0,2021-10-01,2025-02-12,2026-09-02,2023-03-25,27,19.53,1
PAIM-1414,Project PAIM-1414 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Karnataka,2363.04,3060.21,1827.94,60.0,2017-02-01,2019-11-18,2021-08-30,2023-03-02,31,29.5,1
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1416.46,100.0,2017-10-01,2021-11-09,2021-11-09,2023-03-04,0,0.8,0
PAIM-1443,Project PAIM-1443 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Punjab,7470.31,8576.78,5405.97,68.7,2015-03-01,2019-12-05,2020-11-25,2023-03-19,17,14.81,1
PAIM-1464,Project PAIM-1464 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Maharashtra,7127.02,7642.53,5286.09,76.7,2017-03-01,2020-07-13,2021-07-04,2023-03-30,17,7.23,1
PAIM-1466,Project PAIM-1466 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,West Bengal,3728.51,4213.42,2708.83,67.5,2016-07-01,2020-03-12,2021-05-06,2023-03-27,20,13.01,1
