project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1266,Project PAIM-1266 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Uttar Pradesh,3875.52,3875.52,3393.33,100.0,2012-07-01,2015-04-17,2015-04-17,2020-07-19,0,2.3,0
PAIM-1267,Project PAIM-1267 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NTPC,Punjab,2626.09,3195.41,2193.72,64.0,2015-10-01,2019-02-12,2021-02-16,2020-07-06,35,21.68,1
PAIM-1291,Project PAIM-1291 - Expressway,Coal,Ministry of Coal,NHAI,Rajasthan,4437.87,4839.66,2524.1,54.9,2017-10-01,2021-07-12,2022-07-03,2020-07-17,17,10.86,1
PAIM-1293,Project PAIM-1293 - Expressway,Coal,Ministry of Coal,DMRC,Andhra Pradesh,6345.66,6872.81,4726.87,67.1,2015-10-01,2020-11-03,2022-06-13,2020-07-06,28,8.31,1
PAIM-1300,Project PAIM-1300 - Bridge Construction,Telecommunications,Ministry of Communications,POWERGRID,Haryana,1995.95,1995.95,411.56,23.5,2019-10-01,2023-06-12,2023-06-12,2020-07-27,0,-1.9,0
PAIM-1308,Project PAIM-1308 - Solar Park Development,Railways,Ministry of Railways,ONGC,Odisha,1889.12,1889.12,1889.12,100.0,2012-07-01,2015-09-14,2015-09-14,2020-07-19,0,4.4,0
PAIM-1318,Project PAIM-1318 - Expressway,Water Resources,Ministry of Jal Shakti,Indian Railways,West Bengal,5684.26,5684.26,5578.72,100.0,2015-10-01,2018-01-18,2018-01-18,2020-07-06,0,3.5,0
PAIM-1320,Project PAIM-1320 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHAI,Uttar Pradesh,3147.66,3293.38,901.03,29.3,2019-02-01,2022-03-17,2023-10-05,2020-07-25,27,11.9,1
PAIM-1344,Project PAIM-1344 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,6464.55,7620.64,5795.88,74.0,2013-11-01,2019-03-05,2020-08-11,2020-07-27,25,17.88,1
PAIM-1384,Project PAIM-1384 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Odisha,3033.62,3458.2,2934.08,87.5,2017-10-01,2019-08-22,2019-12-25,2020-07-17,6,16.8,1
PAIM-1389,Project PAIM-1389 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Haryana,3558.78,3558.78,1061.85,33.7,2019-02-01,2023-10-08,2023-10-08,2020-07-25,0,0.0,0
PAIM-1401,Project PAIM-1401 - Thermal Power Unit,Railways,Ministry of Railways,ONGC,Punjab,3464.03,3464.03,3464.03,100.0,2015-02-01,2019-02-10,2019-02-10,2020-07-04,0,2.0,0
PAIM-1414,Project PAIM-1414 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Karnataka,2363.04,3060.21,2271.56,74.7,2017-02-01,2019-11-18,2021-08-30,2020-07-15,31,29.5,1
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1041.11,68.8,2017-10-01,2021-11-09,2021-11-09,2020-07-17,0,0.8,0
